Station,District,Latitude,Longitude,timestamp,month,day_of_year,rainfall_mm,rainfall_previous,rainfall_3_obs,rainfall_6_obs,river_level,river_level_change,river_level_rolling_mean_3,river_level_rolling_max_6
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 09:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 10:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.09999999999999964,12.133333333333338,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 10:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.166666666666671,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 10:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 10:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 11:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 11:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.3,0.10000000000000142,12.23333333333334,12.3
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 11:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,-0.10000000000000142,12.23333333333334,12.3
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 11:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.3,0.10000000000000142,12.266666666666671,12.3
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 12:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.09999999999999964,12.300000000000004,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 12:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.366666666666672,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 12:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 12:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 13:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 13:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 13:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 13:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.09999999999999964,12.433333333333339,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 14:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.46666666666667,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 14:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.5,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 14:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.5,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 14:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,-0.09999999999999964,12.466666666666674,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 15:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.433333333333339,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 15:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 15:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 15:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 16:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 16:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,-0.20000000000000107,12.333333333333337,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 16:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.266666666666671,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 16:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 17:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 17:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 17:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,-0.09999999999999964,12.166666666666671,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 17:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.133333333333338,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 18:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 18:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 18:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 18:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 19:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 19:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 19:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 19:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 20:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 20:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 20:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,-0.09999999999999964,12.06666666666667,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 20:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.033333333333339,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 21:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 21:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 21:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 21:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 22:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 22:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 22:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 22:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 23:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 23:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 23:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 23:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 00:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 00:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 00:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 00:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 01:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 01:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 01:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 01:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 02:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,-0.09999999999999964,11.96666666666667,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 02:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.933333333333337,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 02:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.09999999999999964,11.933333333333337,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 02:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,11.96666666666667,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 03:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 03:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 03:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,-0.09999999999999964,11.966666666666674,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 03:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.09999999999999964,11.966666666666674,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 04:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,11.966666666666674,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 04:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,-0.09999999999999964,11.96666666666667,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 04:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.933333333333337,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 04:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.09999999999999964,11.933333333333337,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 05:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,11.966666666666674,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 05:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,-0.09999999999999964,11.96666666666667,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 05:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.933333333333337,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 05:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.9,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 06:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.09999999999999964,11.933333333333339,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 06:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,11.96666666666667,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 06:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,-0.09999999999999964,11.966666666666674,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 07:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.933333333333339,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 07:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.9,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 07:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.09999999999999964,11.933333333333337,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 07:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,11.966666666666674,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 08:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 08:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 08:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.09999999999999964,12.033333333333339,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 09:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.066666666666672,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 09:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 09:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 09:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 10:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.09999999999999964,12.133333333333338,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 10:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.166666666666671,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 10:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 10:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 11:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 11:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 11:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 11:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 12:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.3,0.10000000000000142,12.233333333333336,12.3
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 12:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.09999999999999964,12.300000000000006,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 12:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.366666666666672,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 12:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 13:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 13:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 13:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.09999999999999964,12.433333333333337,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 13:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,-0.09999999999999964,12.433333333333339,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 14:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.09999999999999964,12.46666666666667,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 14:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,-0.09999999999999964,12.433333333333337,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 14:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.433333333333339,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 15:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 15:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 15:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.3,-0.09999999999999964,12.366666666666672,12.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 16:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,-0.10000000000000142,12.300000000000004,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 16:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.23333333333334,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 16:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 16:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.4
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 17:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,-0.09999999999999964,12.166666666666671,12.3
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 17:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.133333333333338,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 17:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 17:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 18:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 18:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 18:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 18:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,-0.09999999999999964,12.066666666666672,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 19:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.033333333333337,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 19:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 19:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 19:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.1
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 20:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 20:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 20:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 20:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0
